Title,Summary
['DeFi Stalwarts Buck Bear Market'],"['UNI, MKR and AAVE have outperformed Bitcoin and Ether in the past three months. By: Aleksandar Gilbert Governance tokens for blue chip DeFi protocols Aave, MakerDAO and Uniswap have outperformed Bitcoin and Ether in the three months since the crypto market began its collapse. As crypto companies that once managed billions in user assets declare bankruptcy, established DeFi protocols have, thus far, stayed afloat amid choppy waters. Crypto markets have, by and large, followed stocks in a broad decline this year. But crypto was also rocked by the implosion of Terra and its UST stablecoin in May, which set off a chain reaction that has culminated in the liquidation of hedge fund Three Arrows Capital and the bankruptcies of Voyager Digital, a publicly-traded cryptocurrency platform, and crypto lender Celsius. DeFi proponents found a silver lining in the news, however, noting that decentralized protocols holding billions in users’ crypto and offering the same services as their failed centralized (CeFi) counterparts seemed to have weathered the storm. Despite a weekend price surge, Ether has lost 49% of its value since late April, according to data from TradingView. But governance tokens for Aave, MakerDAO and Uniswap – three of the top five DeFi protocols, as measured by total value locked – have outperformed it. Source: TradingView Aave has lost 44% of its value since late April while MKR has lost 43%. UNI is only down 19%. Meanwhile, the protocols themselves remain solvent; a low bar by which to measure success, perhaps, but one that advocates have trumpeted as once high-flying CeFi businesses fail. The website makerburn.com, which provides an estimate of the Maker protocol’s annual profits “if expenses and parameters remain stable” shows a steep decline in Maker’s revenue. In late April, the protocol could be expected to rake in $60M over a 12-month period. That figure has since plunged to just over $2M. But it remains in the black. The Aave ecosystem reserves held $355M at the end of 2021, according to data compiled by Llama, a support community for DAOs. The reserves currently hold a little more than $123M. Uniswap, meanwhile, made headlines last month when it surpassed Ethereum in daily fees. It has not relinquished its spot atop that chart since. Proponents have celebrated one particular recent development as vindication of the DeFi thesis. Crypto lender Celsius Network recently declared bankruptcy. Even as it was preparing to do so, it was rushing to pay back its outstanding loans on Aave, MakerDAO and Compound. Some have posited that DeFi protocols have been spared the carnage that befell their CeFi counterparts because on-chain data, available for all to see, deters would-be bad actors, or at least makes it possible to respond to adverse developments in real-time. DeFi lending protocols eliminate counterparty risk as they take trust out of the equation with overcollateralized loans. Liquidations are carried out on-chain with no exceptions. Tarun Chitra, the founder of crypto firm Gauntlet, took a slightly different tack in a series of tweets Monday. “Arguably, the main difference between CeFi and DeFi couterparty risk is not that it’s *eventually* transparent (when a counterparty blows up all of your private docs are public in court) but that your agreements are actually enforceable without needing a government’s helping hand,” he wrote. Or, as someone who commented in response put it: “CeFi – fuzzy enforcement,” while “DeFi – algorithmic enforcement.”']"
Title,Summary
['Bankrupt Celsius’ CEL Token Is Up 30% Since Halting Withdrawals'],"['A lack of liquid supply could explain the CEL price action. By: Jason Levin Despite crypto lender Celsius halting withdrawals on June 13 and declaring Chapter 11 bankruptcy on July 13, its native $CEL token has risen 30% since all hell broke loose. What’s more, it’s outperforming the S&P 500. Over the last 30 days, the S&P 500 Index is up 4.61% while CEL is up 30.8%. If Celsius is bankrupt, it doesn’t take a rocket scientist to realize something strange is going on. CEL vs S&P 500 Many on Twitter speculated that there was reckless trading or “whale games” going on, but our source at crypto analytics firm Messari said this is not the case. “The only way price goes down is that people sell. But in order for that to happen, they need to hold the tokens to sell in the first place,” Messari analyst Dustin Teander explained. “Currently, over 90% of the supply is held in various Celsius wallets. Celsius naturally isn’t a seller of their own token and the remaining holders aren’t large enough to drive the price down significantly.” If Celsius tried selling its supply of tokens, Teander believes Celsius “would likely find there are no buyers and the price would drop to reflect its true value”. In the last 72 hours since Celsius filed for Chapter 11 bankruptcy, CEL has dropped from $0.91 to $0.45 and then shot back up to $0.78. Short Squeeze Targets Investors Who Bet Against CEL Coinbase’s Pete Huang told The Defiant that $CEL “should definitely be zero”. @Route2FI, a researcher at Crypto index fund Alongside, also told The Defiant he thinks CEL will eventually go to zero, but hasn’t the slightest clue when. While CEL has outperformed the S&P 500 in the last 30 days, the token went down 85.4% in the last year and 13.5% in the last fourteen days. In their filing, Celsius confirms it holds $167M in cash to be used for operations during the restructuring process. The company has filed a motion to request to pay employees and continue their benefits, but has not requested approval to restart user withdrawals.']"
Title,Summary
['Ethereum Hits Five Week High as DeFi Rallies'],"['Uniswap and Aave Post Big Gains Amid Broad Jump in Crypto By: Samuel Haig Maybe these are famous last words, but the weekend rebound in crypto doesn’t feel like a dead cat bounce. Ether surged to its highest level in five weeks and other DeFi names finally shook off the doldrums and posted handsome gains of their own. Many top DeFi projects increased since posting a local low on July 13. Uniswap is up 33% in the last seven days, and Aave jumped 38%. The rally follows a devastating second quarter for crypto and DeFi, with the sector losing two-thirds of its market value since early April. The value of assets locked in DeFi protocols also evaporated, tanking 65% to $83.1B. ETH has jumped 4% in the last 24 hours in mid-morning trading U.K. time Tuesday, and 39% in the last seven days, according to CoinGecko. While ETH spent the past three weeks swinging between the $1,000 and $1,300 range, on July 16 it broke through $1,300 and apparently triggered a round of buying. In contrast, BTC is down 1.8 % in the last 24 hours and up 9.3% in the last seven days, according to CoinGecko. ETH/USDT Source: TradingView Three of the top 100 DeFi tokens by market cap are up more than 150% for the week, including the governance token of the sector’s tenth-largest project, Lido. Just eight of the top 100 tokens posted weekly drawdowns, with Neutrino System Base suffering the largest pullback with just 6.4%. CoinGecko estimates the combined capitalization of DeFi projects is $44.7B, up 22% over five days. The sector represents 4.2% of the global crypto market cap, and is one-quarter of the size of Ethereum’s capitalization. Despite the bullish momentum for DeFi tokens, the total value locked (TVL) in DeFi has produced a weaker recovery so far, with combined TVL up by 15% over the same period at $83.1B, according to DeFi Llama. Combined DeFi TVL. Source: DeFi Llama Ethereum-based DeFi protocols are outperforming the sector’s average, increasing TVL by more than 18% from the local low on July 13. Ethereum now represents $52.6B in TVL, equal to 58% of the combined TVL. By contrast, top Ethereum Virtual Machine (EVM)-compatible Layer 1s Binance Smart Chain, Avalanche, and Solana have added between 9.5% and 11.5% to their TVLs over the same period. Leading Ethereum Layer 2s are also underperforming compared to Ethereum, with L2beat estimating the sector is worth $4B after gaining 11% in five days. Tron is the only major network to post consistent growth throughout July, growing from $4B to $5.86B since the month began. The growth can predominantly be attributed to the Tron-based money market protocol, JustLend, which has grown 120% to represent a TVL of $3.3B since the end of June and represents 57% of the network’s locked value. Updated on July 19.']"
Title,Summary
['Multicoin Raises New $430M Web3 Fund'],"['The fund will make investments in web3 infrastructure, DAOs and DAO tooling, consumer products, new IP-based business models, and creator monetization. By: Jason Levin Despite the bear market, venture capitalists are still raising money and looking to deploy capital. On July 12, crypto venture capital fund Multicoin Capital said it has raised $430M to invest anywhere between $500K-$25M in early-stage opportunities and up to $100M in mature projects. The fund will make investments in web3 infrastructure, DAOs and DAO tooling, consumer products, new IP-based business models, and creator monetization. Multicoin is looking for protocols that offer “proof of physical work” – ones that incentivize communities to “do verifiable work that builds real-world infrastructure.” Multicoin Capital began investing in crypto five years ago and their portfolio includes early investments in Ethereum, Solana, blockchain explorer Dune Analytics, crypto-IoT network Helium, crypto exchange FTX, and DAO accelerator Seed Club. Multicoin will be especially focusing on “DataDAOs” – DAOs that incentivize users to contribute data and push data governance into the hands of their communities. Tushar Jain, co-founder and Managing Partner at Multicoin, told The Defiant he expects many DataDAOs to pop up that could be “segmented by data type (mapping/location, social media, financial transactions, etc.)” or “segmented by data consumption ( having different DAOs selling to different customers, consumers joining multiple DAOs)”. Multicoin has already invested in Delphia, a DataDAO that uses investors’ data to improve its trading strategy. “Multicoin is probably the single most contrarian venture fund operating in the crypto arena right now. They are not afraid to bet big and be first,” Delphia CEO Andrew Peek told The Defiant. Multicoin is also focused on DAO tooling, especially projects which enable new ways of capital formation. “This could be things like group buying of NFTs, NFT social platforms, guild coordination tools and more,” Jain told The Defiant. As for innovating IP-driven business models, Jain told The Defiant he is really interested in new IP models coming out of the decentralized music and science industries. “Music remains one of the most under-monetized art forms when compared with its huge cultural impact,” he said. Decentralized music has gained traction over the past year with music NFT startups like Royal spearheading the movement.']"
Title,Summary
['Soaring Inflation Wallops Crypto and Stocks as Investors Gird for Rate Hikes'],"[""Crypto's Correlation with Stocks Stings Yet Again By: yyctrader Consumer prices in the United States rose a scorching 9.1% in June, according to data released by the Bureau of Labor Statistics at 830am ET. Coming in above the estimate of 8.8%, the elevated numbers make it all but certain that the Federal Reserve will continue to hike interest rates in its bid to tackle inflation. Indeed, the CME’s FedWatch tool indicates an 85% probability of another 0.75% increase at the Fed’s July meeting. Ether is down 9% in the last seven days and Bitcoin has dropped 4.5%, according to CoinGecko. The cryptocurrencies have been closely tracking stocks for the last few quarters. As investors have reduced their exposure to macroeconomic risk, they have sold off crypto along with equities. It’s worth noting that the CPI report is a lagging indicator of inflation. Prices of major commodities including oil, copper and corn have corrected sharply since peaking in early June. S&P GSCI Commodity Index The Fed will also undoubtedly be keeping a close eye on the U.S. dollar, which has continued to strengthen against other major currencies and is trading at the highest level in two decades. The Euro hit parity with the dollar for the first time since 2002. A stronger dollar is generally unfavorable for U.S. exports as it makes American goods more expensive for the rest of the world. Global markets continue to trade in a range since bottoming after the Fed’s last meeting in June. The S&P 500 slipped back into bear market territory yesterday and remains 20.5% off its January highs, while the tech-heavy Nasdaq is down nearly 30% this year. The bear market for digital assets shows no signs of letting up, as total crypto market capitalization stands at $899.5B as of July 12, down 69% from the all-time highs of November 2021.""]"
Title,Summary
['Three Arrows’ Su Zhu Breaks Silence Accusing Liquidators of Playing Dirty'],"['Su Zhu alleges liquidators failed to claim StarkWare tokens before a July 5 deadline. By: Aleksandar Gilbert Su Zhu, the co-founder of Three Arrows Capital, has accused the hedge fund’s liquidators of operating in bad faith, breaking a month-long silence during which his firm suffered a stunning fall from grace. “Sadly, our good faith to cooperate with the Liquidators was met with baiting,” Zhu wrote. The tweet included screenshots of a pair of emails his attorney had sent liquidator Russell Crumpler of Teneo. The last time Zhu tweeted or otherwise posted any public comments was on June 14, as rumors swirled that his $10B fund was insolvent. At the time, Su tweeted cryptically, “We are in the process of communicating with relevant parties and fully committed to working this out.” Who those parties were and what “this” was were left unsaid. But it didn’t take much time for people to figure it out. Since that tweet, Three Arrows has defaulted on a $700M loan, been ordered by a court to liquidate and filed for Chapter 15 bankruptcy. All the while, Zhu and co-founder Kyle Davies have gone dark, ignoring media inquiries and allegedly ghosting creditors and even the court-appointed liquidators, who have taken control of the fund. The liquidators aired their frustrations in a court document filed Friday. An “introductory Zoom call” was arranged with Zhu and Davies, according to the document. People “identifying themselves as ‘Su Zhu’ and ‘Kyle’ were present on the Zoom call,” but “their video was turned off and they were on mute at all times with neither of them speaking despite questions being posed to them directly.” Teneo lawyers said the co-founders’ whereabouts are unknown and that a Three Arrows office in Singapore was locked and empty during a visit in late June. The lawyers also warned of an “actual and imminent risk that [Three Arrows’] assets may be transferred or otherwise disposed of by parties other than [Teneo] to the detriment of the Debtor, its creditors, and all other interested parties.” In the emails Zhu posted on Twitter Tuesday, Christopher Anand Daniel, of Singapore-based Advocatus Law LLP, said Su and Davies were doing their best, given the circumstances: the pair have “received threats of physical violence” and have been racing to answer questions from Singapore’s central bank, which announced last month that it was investigating Three Arrows “in light of recent developments which call into question the solvency of the fund.” In a separate email, Daniel took issue with the liquidators’ stewardship of the company. Three Arrows had a claim on tokens to be issued by crypto firm StarkWare. Daniel alleged Teneo did not claim the tokens before a July 5 deadline, causing “the Company to lose substantial value.” Teneo and Daniel did not immediately respond to a request for comment. Observers were left to speculate as to why Teneo might have declined or failed to claim the tokens. “A tradfi liquidator could reasonably believe that their goal is to recover what they have and not focus on getting tokens in a start-up, but seems weird not to exercise the warrant assuming strike price (actual cost to 3AC) is de minimis?” wrote BuckyCantor, a self-described crypto lawyer. Another observer offered a theory in response. “I suspect this is because Liquidators aren’t crypto native and are reluctant to throw real USD after tokens which may not be saleable,” wrote Twitter user WassieLawyer. “Their mandate is to liquidate; not to keep running 3AC as a business.”']"
Title,Summary
['Three Arrows Capital Owes Blockchain.com $270M'],"['Another creditor of beleaguered crypto hedge fund Three Arrows Capital is owed $270M. By: Owen Fernau It’s the gift that keeps on giving, or rather, people kept on giving to Three Arrows Capital. The saga goes on as revelations about creditors of the crypto hedge fund continue to pour in. The latest twist — Three Arrows Capital (3AC) owes $270M to Blockchain.com, as reported by CoinDesk. Blockchain.com is a crypto platform that features an exchange, a wallet, and an institutional arm. The news comes eight days after the Monetary Authority of Singapore released a statement outlining 3AC’s failures to comply with regulations. And just one day earlier, The Defiant reported on the official liquidation of the hedge fund. It’s been an unbelievable fall from grace for 3AC, whose founders were generally regarded as wizards of the past crypto bull run. Comments on co-founder Su Zhu’s podcast appearances lauded the hedge fund manager’s trading abilities and his tweets have become the stuff of legend after 3AC’s collapse. Zhu also coined the phrase “supercycle” — the idea that institutional adoption of digital assets would prevent the crypto markets from repeating the collapses of 2018 and 2014. The fallout continued after Voyager Digital announced 3AC’s default on a $700M loan on June 27 and Kyber Network called out 3AC for not returning $7.9M in treasury funds on June 23. And all while the fund’s co-founder, Su Zhu, was tweeting positively as 3AC dumped stETH. With the latest news that Blockchain.com may also be on the losing end after loaning 3AC money, the crypto world is still grappling with the apparent total disregard for risk management at one of its formerly most influential players.']"
Title,Summary
['Voyager Delivers Painful Lesson on Perils of Counterparty Risk in Bankruptcy Drama'],"['Exposure to Three Arrows Sinks Crypto Exchange as Dominoes Fall By: Aleksandar Gilbert In late June, the top executives at Voyager Digital, a cryptocurrency exchange with 3.5M users, knew they were in deep trouble. Three Arrows Capital, the Singapore-based hedge fund, owed it hundreds of millions worth of crypto and showed no signs of servicing the debt. Voyager CEO Stephen Ehrlich and his team embarked on a mad scramble to save their four-year-old company from the type of bank run that is wreaking havoc across the crypto sector. They hired lawyers. They hired a Wall Street Investment bank to rustle up a potential savior. And they reached out to Alameda Research, the trading firm co-founded by Sam Bankman-Fried, the billionaire crypto impresario. It agreed to provide Voyager with $200M in cash and a revolving credit line financed by 15,000 Bitcoin even though Voyager was under enormous stress. What happened next is a cautionary tale about the perils of counterparty risk, and how crypto, despite the promise of blockchain technology, is not immune to the same dangers and mistakes that have long plagued traditional finance. In 2021, Voyager Digital raked in $415M in revenue, a 59-fold jump from the previous year. Just five months later the company, which is based in Jersey City, NJ, and has $1.3B of assets, filed for Chapter 11 bankruptcy. It was the latest victim in the cryptocurrency crash of 2022. Yet the story of how it fell, and what comes next, may show how the industry can pick itself up and get back on its feet. “The Debtors are facing a short-term ‘run on the bank’ due to the downturn in the cryptocurrency industry generally and the default of a significant loan made to a third party,” Ehrlich said in the dry language of a filing made in bankruptcy court in New York. “But the Debtors have a viable business and a plan for the future.” Everything started to change in March. Co-founded in 2018 by Ehrlich and a trio of Wall Street and Silicon Valley entrepreneurs, Voyager was one of many platforms that married TradFi experience to the crypto game. The firm had a three-part business model: It provided brokerage services to crypto traders; custodial services that held onto crypto for customers and paid them with interest; and lending cryptocurrencies, with profits funding the interest payments. That month, Voyager was sitting on about $6B worth of outstanding cryptocurrency loans to clients even though the firm, which is listed on the Toronto Stock Exchange, had a market capitalization of just $64M, according to court filings. Borrowers included Genesis Global Capital, Wintermute Trading, and Galaxy Digital. Alameda Research had borrowed $377M at rates ranging from 1 to 11.5%, the court papers show. The imbalance was bad. Even worse, Voyager’s newest major counterparty was Three Arrows Capital, the hedge fund that had cut a swath through crypto to amass $10B in assets and investments in top tier projects such as Solana, Avalanche, and, most meaningfully, Terra. In March, Voyager had loaned Three Arrows 15,250 Bitcoin and $350M worth of USDC, a stablecoin, which, taken together, were worth about $1B. The timing couldn’t have been poorer as crypto, along with stocks, tumbled into a severe bear market. When Terra’s stablecoin, UST, suddenly slipped its peg in early May, it triggered a chain reaction of failures across its ecosystem of interlocking tokens and wiped out the $60B project. In a declaration filed as part of Voyager’s bankruptcy, Ehrlich said he and his management team immediately grew concerned about Three Arrows’ exposure to Terra. On June 22, Voyager demanded that Three Arrows pay back $658M worth of debt in five days or face default. It also tapped Alameda Research’s credit line for $75M, yet to no avail. “The Alameda loan facility was only a partial solution to the company’s liquidity issues,” Ehrlich said in his declaration. In the meantime, Voyager had hired Kirkland & Ellis, a powerful corporate law firm, and Moelis & Co., a Wall Street investment bank, to find a white knight who could provide “potential sources of new liquidity.” To that end, Jake Dermont, the head of the financial institutions group at Moelis, and his team solicited 60 potential partners in the investing industry with interests in cryptocurrency that might be receptive to a strategic deal with Voyager. Twenty of those firms signed confidentiality agreements and combed through thousands of pages of Voyager’s financial records to assess the company, the court record show. Moelis also shopped Voyager as an acquisition target. Yet only one potential suitor agreed to made a proposal for financing Voyager outside the scope of a bankruptcy proceeding. But it wasn’t accepted. “Potential counterparties expressed concerns regarding current uncertainty in the cryptocurrency market,” Dermont said in a declaration filed with the bankruptcy court. Now Ehrlich, a capital markets veteran and the CEO of ETrade Professional Trading from 2002 to 2006, must shepherd the company through Chapter 11 bankruptcy, a court-supervised process that lets companies resolve outstanding debt and restructure its operations. Ehrlich insists Voyager isn’t going anywhere and that it can continue operations. Voyager has already asked the court for permission to continue paying its 351 employees and to continue honoring some debit card transactions at its own discretion. It’s holding more than $110M in cash and crypto assets, $350M of customers’ money and $1.3B “of crypto assets on its platform.” It hopes to bolster those numbers by recovering some of what it is owed by Three Arrows. Yet Three Arrows itself is also bankrupt, and it’s unclear how and if Voyager, which is just one of many creditors, will ever recover a significant portion of the $654M debt. As for Alameda Research, it’s now Voyager’s No. 1 creditor, with $75M on the line, according to the court papers. Ehrlich notes that he and his team have considerable experience in handling market volatility. And Wall Street history is loaded with cases where one or two firms can crack and rock the entire market. That this has now happened in crypto is a poignant moment in the evolution of this young industry. “The eventual implosion from Terra and Three Arrows Capital, and the resulting fallout, created the ‘cryptopaclypse,’” Ehrlich said in the declaration. As Voyager Digital joins the list of fallen platforms, the focus will shift to which one is next.']"
Title,Summary
['Crypto Broker Voyager Suspends Withdrawals and Trading After 3AC’s Loan Default'],"['Voyager, a crypto broker, has suspended withdrawals, trading, deposits and loyalty rewards from its app following Three Arrows Capital’s default on its loan. By: Owen Fernau Voyager, a crypto broker, has suspended withdrawals, trading, deposits and loyalty rewards from its app following Three Arrows Capital’s default on its loan. The company made the announcement on July 1, nine days after it called for Three Arrows Capital, the $10B troubled crypto hedge fund, to pay back a $658M debt. “We have taken steps to avoid this outcome,” Stephen Ehrlich, CEO at Voyager tweeted, “but the failure of a borrower, Three Arrows Capital, to repay a substantial loan from us makes this the right path forward.” Ehrlich went on to say that the decision will give the company time to strengthen its balance sheet. Voyager said in an unaudited balance sheet update presented as part of its press release, that it has loaned assets worth over $1.1B, a figure that includes the loan to 3AC, while it holds $685M of assets, $355M of customers’ cash, and $168M of crypto collateral. Voyager’s Unaudited Balance Sheet. Source: PR Newswire When a company freezes withdrawals, it generally means it does not have enough liquid capital to meet demand. As the crypto market slumps deeper into a bear market, traders continue to sell tokens and withdraw assets from crypto platforms. Voyager’s decision to freeze assets reinforces a theme which has become clear over the past month as the effects of Three Arrows Capital’s fall continue to ripple in the ecosystem – users don’t have control over assets held in centralized finance.']"
Title,Summary
['FTX Reaches Deal to Acquire BlockFi for Up to $240M as CeFi Lenders Buckle Under Market Pressure'],"['FTX, the second-biggest cryptocurrency exchange by trading volume, has signed an option to purchase crypto lender BlockFi for as much as $240M, BlockFi CEO Zac Prince said Friday. By: Aleksandar Gilbert FTX, the second-biggest cryptocurrency exchange by trading volume, has signed an option to purchase crypto lender BlockFi for as much as $240M, BlockFi CEO Zac Prince said Friday. The agreement, which Prince said was signed Thursday, is subject to shareholder approval and would also grant BlockFi a $400M credit line. The deal gives FTX “an option to acquire BlockFi at a variable price of up to $240M based on performance triggers.” Prince did not say what those triggers were in a Twitter thread announcing the agreement. As crypto platforms buckle under the pressure of a collapsing market, Thursday’s move may calm BlockFi customers worried the firm would be the next to fall. The announcement quashes rumors that FTX had offered to buy BlockFi for just $25M. Prince denied that was true in a tweet Thursday. Nevertheless, the news represents a stunning reversal of fortune for BlockFi, which was valued at $5B last year. Prince stressed customers were at no risk of losing their money. But turmoil at crypto titans Celsius and Three Arrows Capital prompted BlockFi’s search for a savior, he said. Celsius, a direct competitor with BlockFi, halted customer withdrawals last month, citing market turmoil, a move that “started an uptick in client withdrawals from BlockFi’s platform despite us having no exposure to them,” Prince said. Then, as Three Arrows imploded, BlockFi lost $80M, Prince continued. “This represents the full extent of the impact to BlockFi from 3AC,” the CEO explained. “We have no further exposure and the limited losses we did experience will be absorbed by BlockFi with no impact to client funds.” The $400M credit line is the second FTX has offered BlockFi in recent weeks. Last month, FTX gave BlockFi a $250M credit line, feeding rumors it might go the way of Celsius. FTX has emerged as a lender of last resort in the crypto world, offering credit to or outright acquiring distressed companies. Last year, it provided Liquid, a Japanese crypto exchange, $120M in financing after it suffered a $100M hack. FTX later purchased Liquid for an undisclosed amount of money. More recently, Alameda Research, the crypto trading firm Bankman-Fried founded in 2017, gave Voyager Capital a line of credit worth almost $500M. On Friday, Voyager announced it would, like Celsius, temporarily halt customer withdrawals “to preserve the value of the Voyage platform.” Prince and FTX CEO Sam Bankman-Fried have repeatedly stressed BlockFi was on solid footing, a message Prince repeated in Friday’s announcement.“We have not drawn on this credit facility to date and have continued to operate all our products and services normally,” he said. “It was important to add capital to our balance sheet to bolster liquidity and protect client funds.”']"
Title,Summary
['Three Arrows is Under Investigation in Singapore for Providing False Information to the Country’s Central Bank'],"['Authorities in Singapore are investigating troubled crypto hedge fund Three Arrows Capital, the country’s central bank announced Thursday. By: Aleksandar Gilbert Authorities in Singapore are investigating troubled crypto hedge fund Three Arrows Capital, the country’s central bank announced Thursday. The Monetary Authority of Singapore in a press release “reprimanded” Three Arrows for “providing false information” regarding its assets under management and said it suspected further foul play. “In light of recent developments which call into question the solvency of the fund managed by TAC, MAS is assessing if there were further breaches by TAC of MAS’ regulations,” MAS said. It was not immediately clear what punishment Three Arrows might face for having allegedly misled regulators. But the news comes just one week after Sopnendu Mohanty, chief fintech officer at MAS, said Singapore would be “brutal and unrelentingly hard” on crypto companies that engage in “market bad behavior.” In recent weeks, Three Arrows, a onetime high-flying institution that evangelized for a “super-cycle” in crypto, has suffered heavy losses from major positions in Terra’s failed UST stablecoin, Grayscale Bitcoin Trust, and Lido’s staked ether. The firm’s standing deteriorated even further Monday, when a court in the British Virgin Islands ordered its liquidation. The $10B fund will be taken over and its assets distributed among creditors by Russell Crumpler and Christopher Farmer of Teneo, a New York-based consulting firm appointed by the court. Three Arrows, founded 10 years ago in Singapore, was a “registered fund management company,” according to the MAS, and allowed no more than 30 investors and 250M Singapore dollars ($180M) under management. The MAS alleges Three Arrows exceeded its limit on assets under management twice: between July and September of 2020 and between November 2020 and August 2021. The central bank also alleges Three Arrows gave it misleading information in April of this year, when the firm said it had, several months prior, “novated the management of the only fund it managed to an offshore entity in the British Virgin Islands.” In reality, MAS said, Three Arrows and the offshore entity “shared a common shareholder” in Three Arrows co-founder Su Zhu. Co-founder Kyle Davies did not immediately return a message seeking comment.']"
Title,Summary
"[""Optimism's TVL Doubles as Trading Activity Surges on Layer 2s""]","['Loopring and Boba Network Shed Nearly $2B in TVL By: Samuel Haig Adoption of Ethereum’s top two Layer 2 chains are gaining traction as lower ranked rivals are losing market share. Optimism, Ethereum’s second-largest L2 by total value locked (TVL) with $741.5M, rocketed to new highs at the end of May, tagging a record $1.02B on June 2, double its level on May 28, according to L2beat. It overtook dYdX as the second-largest L2. Arbitrum, Ethereum’s leading L2 with a $2B TVL and 51% market share, is also seeing increased usage amid its multi-week onboarding event, Odyssey. Trade activity on Optimism is also booming, with its monthly trailing DEX volume up 254% with $1.5B exchanges over the past 30 days, according to Dune Analytics. By contrast, combined DEX volume across all chains is down 50% over the past week. Why the surge? It’s hard to be sure, but the recent swoon in the market has frequently driven transaction fees on Ethereum DEXes up to hundreds of dollars. This suggests many on-chain traders may be moving their assets on Optimism to capture savings. The increased adoption of Optimism and Arbitrum also comes as the initial hype surrounding the broader L2 landscape appears to have died down. Speculators were extremely bullish on Ethereum’s L2-based scaling roadmap in late 2021, but the bear market has wreaked carnage for smaller projects as traders scramble to consolidate liquidity Loopring and Boba Network have shed nearly $2B in combined TVL since November, and dYdX is planning to leave Ethereum and launch as an independent blockchain built on Cosmos. Meanwhile, activity has concentrated on Optimism and Arbitrum as network effects play out. Many projects continue to launch on both chains, with the two L2s currently boasting more than 250 projects in their combined ecosystems while rival chains have struggled to retain meaningful development and adoption. Daily Optimism-based DEX volume surged to a new all-time high of $230.3M on June 1. Uniswap is the network’s most popular exchange representing 70% of trade volume, followed by Velodrome with 17.5%, and Curve with 7.3%. Arbitrum Odyssey, which began on June 21, is an eight week event intended to showcase and encourage adoption of its top protocols, including decentralized exchanges, yield protocols, and NFT platforms. Odyssey has already driven 45,413.4 ETH getting bridged to the network and around 262,600 transactions in less than two weeks, according to Dune Analytics. More than a quarter of ETH bridged to Arbitrum during Odyssey was moved over from Optimism, and 13,300 users have interacted with Arbitrum bridges in the past seven days. The dominance of Arbitrum and Optimism has come while rival L2s that previously boasted significant market share are in decline.']"
Title,Summary
